name,chunk,entry_addr,size_bytes,size_source,n_calls_in,n_calls_out,far_calls,int_count,port_io,mem_writes,loops,has_placeholder_name,category,skip_reason,covered_by_oracle
fill_credits_triplane,250ENDMO,0x0A22,52,lst,2,0,0,0,0,0,6,False,A,trivial_regression,no
run_roka_demo_main,300ROKAD,,732,estimated,0,21,14,2,0,6,4,False,D,driver_or_dos,no
draw_pose_3x3,300ROKAD,,78,estimated,7,0,1,0,0,0,2,False,C,mid_complex,no
wait_frame,300ROKAD,,24,estimated,12,0,0,0,0,1,0,False,A,trivial_regression,no
bres_setup,300ROKAD,,126,estimated,1,0,0,0,0,3,0,False,C,mid_complex,no
bres_step,300ROKAD,,117,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
run_crab_ai_main,301EAI1,,954,estimated,0,2,10,0,0,1,0,False,D,driver_or_dos,no
phase_advance_helper,301EAI1,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
distance_check_8,301EAI1,,87,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
distance_check_6,301EAI1,,87,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
run_tako_ai_main,302EAI2,,1116,estimated,0,9,4,0,0,0,0,False,D,driver_or_dos,no
step_pos_x,302EAI2,,66,estimated,3,1,0,0,0,0,0,False,C,mid_complex,no
collide_check_right,302EAI2,,84,estimated,1,0,4,0,0,0,1,False,D,driver_or_dos,no
step_neg_x,302EAI2,,63,estimated,3,1,0,0,0,0,0,False,A,trivial_regression,no
collide_check_left,302EAI2,,84,estimated,1,0,4,0,0,0,1,False,D,driver_or_dos,no
step_swim_y,302EAI2,,60,estimated,1,1,0,0,0,0,0,False,A,trivial_regression,no
collide_check_y,302EAI2,,66,estimated,1,0,3,0,0,0,1,False,D,driver_or_dos,no
distance_check_5,302EAI2,,87,estimated,5,0,0,0,0,0,0,False,C,mid_complex,no
phase_advance_helper,302EAI2,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
run_tori_ai_main,303EAI3,,1590,estimated,0,1,23,0,0,0,0,False,D,driver_or_dos,no
tori_dist_check_5,303EAI3,,87,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
tori_dist_check_6,303EAI3,,99,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
run_zela_ai_main,304EAI4,,1728,estimated,0,2,19,0,0,0,0,False,D,driver_or_dos,no
collide_check_dist,304EAI4,,72,estimated,2,0,5,0,0,0,1,False,D,driver_or_dos,no
zela_lookup_state,304EAI4,,93,estimated,0,0,1,0,0,0,1,False,C,mid_complex,no
run_meda_ai_main,305EAI5,,909,estimated,0,4,2,0,2,0,0,False,D,driver_or_dos,no
phase_step_fwd,305EAI5,,66,estimated,5,1,0,0,0,0,0,False,C,mid_complex,no
collide_check_fwd,305EAI5,,84,estimated,4,0,4,0,0,0,1,False,D,driver_or_dos,no
phase_step_back,305EAI5,,63,estimated,5,1,0,0,0,0,0,False,A,trivial_regression,no
collide_check_back,305EAI5,,84,estimated,3,0,4,0,0,0,1,False,D,driver_or_dos,no
check_collide_outer_eai5,305EAI5,,60,estimated,1,1,0,0,0,0,0,False,A,trivial_regression,no
check_collide_inner_eai5,305EAI5,,66,estimated,1,0,3,0,0,0,1,False,D,driver_or_dos,no
distance_check_4,305EAI5,,87,estimated,2,0,0,0,0,0,0,False,C,mid_complex,no
run_eai6_main,306EAI6,,861,estimated,0,4,2,0,0,1,0,False,C,deep_stubbing,no
distance_check_4,306EAI6,,87,estimated,2,0,0,0,0,0,0,False,C,mid_complex,no
phase_step_fwd,306EAI6,,66,estimated,5,1,0,0,0,0,0,False,C,mid_complex,no
collide_check_fwd,306EAI6,,84,estimated,4,0,4,0,0,0,1,False,D,driver_or_dos,no
phase_step_back,306EAI6,,63,estimated,5,1,0,0,0,0,0,False,A,trivial_regression,no
collide_check_back,306EAI6,,84,estimated,3,0,4,0,0,0,1,False,D,driver_or_dos,no
check_collide_outer_eai6,306EAI6,,60,estimated,1,1,0,0,0,0,0,False,A,trivial_regression,no
check_collide_inner_eai6,306EAI6,,66,estimated,1,0,3,0,0,0,1,False,D,driver_or_dos,no
distance_check_8,306EAI6,,87,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
sub02_flip_to_state2,306EAI6,,15,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
sub02_block_or_advance,306EAI6,,30,estimated,0,0,1,0,0,0,0,False,A,trivial_regression,no
run_eai7_main,307EAI7,,912,estimated,0,9,4,0,1,0,0,False,D,driver_or_dos,no
phase_step_fwd,307EAI7,,66,estimated,5,1,0,0,0,0,0,False,C,mid_complex,no
collide_check_fwd,307EAI7,,84,estimated,4,0,4,0,0,0,1,False,D,driver_or_dos,no
phase_step_back,307EAI7,,63,estimated,5,1,0,0,0,0,0,False,A,trivial_regression,no
collide_check_back,307EAI7,,84,estimated,3,0,4,0,0,0,1,False,D,driver_or_dos,no
check_collide_outer_eai7,307EAI7,,60,estimated,1,1,0,0,0,0,0,False,A,trivial_regression,no
check_collide_inner_eai7,307EAI7,,66,estimated,1,0,3,0,0,0,1,False,D,driver_or_dos,no
distance_check_5,307EAI7,,87,estimated,5,0,0,0,0,0,0,False,C,mid_complex,no
distance_check_6,307EAI7,,87,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
run_eai8_main,308EAI8,,615,estimated,0,1,0,0,0,0,0,False,C,mid_complex,no
collide_check_fwd,308EAI8,,84,estimated,4,0,4,0,0,0,1,False,D,driver_or_dos,no
collide_check_back,308EAI8,,84,estimated,3,0,4,0,0,0,1,False,D,driver_or_dos,no
rng_pick_facing,308EAI8,,45,estimated,0,1,1,0,0,0,0,False,A,trivial_regression,no
phase_advance_helper,308EAI8,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
distance_check_8,308EAI8,,93,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
distance_check_5,308EAI8,,99,estimated,5,0,0,0,0,0,0,False,C,mid_complex,no
run_crab_main,309CRAB,,846,estimated,0,7,4,0,0,3,0,False,D,driver_or_dos,no
subtract_hp_amount,309CRAB,,24,estimated,4,0,0,0,0,0,0,False,A,trivial_regression,no
add_hp_amount,309CRAB,,24,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
emit_sprite_rows_proc,309CRAB,,195,estimated,0,0,2,0,0,0,1,False,C,mid_complex,no
prep_phase,309CRAB,,63,estimated,1,0,1,0,0,2,0,False,A,trivial_regression,no
run_tako_main,310TAKO,,1239,estimated,0,1,7,0,0,4,3,False,D,driver_or_dos,no
subtract_hp_amount,310TAKO,,66,estimated,4,0,1,0,0,2,0,False,C,mid_complex,no
run_tori_main,311TORI,,1452,estimated,0,14,9,0,0,11,2,False,D,driver_or_dos,no
tori_render_sprite_row,311TORI,,66,estimated,6,0,0,0,0,0,2,False,C,mid_complex,no
tori_swoop_tick,311TORI,,27,estimated,2,0,0,0,0,1,0,False,A,trivial_regression,no
tori_hp_dec_if_ge_D,311TORI,,21,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
tori_hp_dec_if_ge_11,311TORI,,21,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
tori_hp_inc_if_below_30,311TORI,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
tori_apply_damage,311TORI,,87,estimated,1,0,2,0,0,8,0,False,C,mid_complex,no
run_mapst_main,312ZELA,,708,estimated,0,5,4,0,1,7,0,False,D,driver_or_dos,no
scroll_phase_dec,312ZELA,,12,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
init_tile_slots,312ZELA,,66,estimated,0,0,3,0,0,1,0,False,D,driver_or_dos,no
bound_xpos_inc,312ZELA,,24,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
bound_xpos_dec,312ZELA,,24,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
apply_scroll_offset,312ZELA,,54,estimated,1,0,1,0,0,3,0,False,A,trivial_regression,no
run_mapbt_main,313MEDA,,702,estimated,0,7,3,0,0,6,0,False,D,driver_or_dos,no
phase_dir_compute,313MEDA,,141,estimated,1,0,0,0,0,1,0,False,C,mid_complex,no
phase_clear_cells,313MEDA,,75,estimated,1,0,3,0,0,0,0,False,D,driver_or_dos,no
phase_dec_clamped,313MEDA,,9,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
phase_inc_clamped,313MEDA,,12,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
bound_xpos_inc,313MEDA,,21,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
bound_xpos_dec,313MEDA,,18,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
render_tiles_main,313MEDA,,297,estimated,0,4,2,0,0,3,2,False,C,deep_stubbing,no
render_tile_row,313MEDA,,102,estimated,4,0,0,0,0,0,2,False,C,mid_complex,no
scroll_step_finalize,313MEDA,,63,estimated,1,0,1,0,0,2,0,False,A,trivial_regression,no
run_lega_main,314LEGA,,825,estimated,0,5,4,0,0,8,2,False,D,driver_or_dos,no
lega_scroll_dec_step,314LEGA,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
lega_scroll_inc_step,314LEGA,,18,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
lega_render_anim2_cell,314LEGA,,87,estimated,0,0,2,0,0,0,0,False,C,mid_complex,no
lega_scroll_finalize,314LEGA,,54,estimated,1,0,1,0,0,3,0,False,A,trivial_regression,no
run_mapht_main,315ZEL2,,657,estimated,0,5,4,0,0,7,0,False,D,driver_or_dos,no
zel2_phase_step_dec,315ZEL2,,9,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
zel2_setup_anim_segment,315ZEL2,,66,estimated,0,0,3,0,0,1,0,False,D,driver_or_dos,no
zel2_scroll_inc_step,315ZEL2,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
zel2_scroll_dec_step,315ZEL2,,24,estimated,2,0,0,0,0,0,0,False,A,trivial_regression,no
zel2_scroll_finalize,315ZEL2,,54,estimated,1,0,1,0,0,3,0,False,A,trivial_regression,no
run_drgn_main,316DRGN,,1077,estimated,0,3,4,0,1,11,0,False,D,driver_or_dos,no
drgn_scroll_dec,316DRGN,,30,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
drgn_scroll_inc,316DRGN,,27,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
drgn_render_col_pack,316DRGN,,75,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
drgn_phase_step_cb,316DRGN,,66,estimated,1,0,1,0,0,6,0,False,C,mid_complex,no
run_mapa4_main,317AKMA,,942,estimated,0,3,3,0,0,6,0,False,D,driver_or_dos,no
akma_scroll_dec,317AKMA,,33,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
akma_scroll_inc,317AKMA,,30,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
akma_render_emit_cell,317AKMA,,75,estimated,0,0,1,0,0,0,0,False,C,mid_complex,no
akma_render_col_pack,317AKMA,,69,estimated,0,0,0,0,0,0,3,False,C,mid_complex,no
akma_phase_step_cb,317AKMA,,66,estimated,1,0,1,0,0,3,0,False,C,mid_complex,no
run_mapa5_main,318MAO1,,1305,estimated,0,0,6,0,0,3,4,False,D,driver_or_dos,no
run_mapa6_main,319MAO2,,189,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
mao2_main_dispatch,319MAO2,,1962,estimated,0,19,12,0,0,19,2,False,D,driver_or_dos,no
mao2_dlg_a_init,319MAO2,,39,estimated,2,0,0,0,0,3,0,False,A,trivial_regression,no
mao2_dlg_b_init,319MAO2,,42,estimated,1,0,0,0,0,3,0,False,A,trivial_regression,no
mao2_unpack_bp_to_buf,319MAO2,,60,estimated,1,0,0,0,0,0,2,False,A,trivial_regression,no
compute_mao2_pos,319MAO2,,69,estimated,1,0,1,0,0,4,0,False,C,mid_complex,no
mao2_pos_step,319MAO2,,54,estimated,1,0,0,0,0,5,0,False,C,mid_complex,no
